Fecha,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Ingreso_Total
2022-07-05,110443.0,9144.0,5810.0,104633.0,100282.0,12768.0,5206.0,0.0,0.0,119587.0,118256.0,237843.0
2022-07-06,110962.5,9484.5,5921.0,105041.5,103906.25,12772.75,5595.5,0.0,0.0,120447.0,122274.5,242721.5
2022-07-07,114038.5,9945.5,6023.5,108015.0,102419.5,12929.5,5286.75,0.0,0.0,123984.0,120635.75,244619.75
2022-07-08,116610.0,9738.0,6191.5,110418.5,102376.75,12706.25,5918.5,0.0,0.0,126348.0,121001.5,247349.5
2022-07-09,113487.0,9181.5,6023.0,107464.0,89129.0,10046.25,4507.75,0.0,0.0,122668.5,103683.0,226351.5
2022-07-10,88178.5,7321.0,4664.0,83514.5,56197.25,7476.5,3405.75,0.0,0.0,95499.5,67079.5,162579.0
2022-07-11,125845.0,10007.5,6648.5,119196.5,100989.75,13670.5,5719.0,0.0,0.0,135852.5,120379.25,256231.75
2022-07-12,115466.5,9790.5,6074.0,109392.5,104528.5,12848.75,5491.0,0.0,0.0,125257.0,122868.25,248125.25
2022-07-13,116880.0,9385.5,6081.5,110798.5,105616.25,12649.25,5495.75,0.0,0.0,126265.5,123761.25,250026.75
2022-07-14,118438.5,9434.0,6110.5,112328.0,102652.25,12312.0,5239.25,0.0,0.0,127872.5,120203.5,248076.0
2022-07-15,120369.0,9662.5,6245.5,114123.5,101683.25,12654.0,5263.0,0.0,0.0,130031.5,119600.25,249631.75
2022-07-16,117302.0,8827.0,6190.0,111112.0,85552.25,9846.75,4037.5,0.0,0.0,126129.0,99436.5,225565.5
2022-07-17,95301.0,7364.0,4899.0,90402.0,55589.25,7319.75,3453.25,0.0,0.0,102665.0,66362.25,169027.25
2022-07-18,128108.5,9860.5,6613.0,121495.5,101787.75,12915.25,5358.0,0.0,0.0,137969.0,120061.0,258030.0
2022-07-19,113736.5,9064.0,5949.5,107787.0,104371.75,12217.0,5372.25,0.0,0.0,122800.5,121961.0,244761.5
2022-07-20,110818.5,8805.5,5796.0,105022.5,104281.5,12174.25,4925.75,0.0,0.0,119624.0,121381.5,241005.5
2022-07-21,114308.0,9123.5,6141.0,108167.0,102942.0,11480.75,5035.0,0.0,0.0,123431.5,119457.75,242889.25
2022-07-22,112287.0,9589.5,5754.0,106533.0,102866.0,11224.25,4707.25,0.0,0.0,121876.5,118797.5,240674.0
2022-07-23,113971.0,8181.0,5908.5,108062.5,84673.5,9523.75,4289.25,0.0,0.0,122152.0,98486.5,220638.5
2022-07-24,87127.5,6769.0,4582.0,82545.5,55527.5,7253.25,3263.25,0.0,0.0,93896.5,66044.0,159940.5
2022-07-25,124117.5,9191.0,6393.5,117724.0,99607.5,11822.75,5491.0,0.0,0.0,133308.5,116921.25,250229.75
2022-07-26,110830.0,8717.0,5551.0,105279.0,101754.5,11856.0,5377.0,0.0,0.0,119547.0,118987.5,238534.5
2022-07-27,108257.0,8323.5,5837.5,102419.5,96529.5,10692.25,4422.25,0.0,0.0,116580.5,111644.0,228224.5
2022-07-28,119264.5,8971.0,6195.5,113069.0,103773.25,11452.25,4854.5,0.0,0.0,128235.5,120080.0,248315.5
2022-07-29,119220.0,8658.0,6265.0,112955.0,100329.5,11452.25,4911.5,0.0,0.0,127878.0,116693.25,244571.25
2022-07-30,115817.0,8687.5,6063.5,109753.5,88796.5,9542.75,4042.25,0.0,0.0,124504.5,102381.5,226886.0
2022-07-31,91502.0,6812.5,4776.5,86725.5,56278.0,7262.75,3211.0,0.0,0.0,98314.5,66751.75,165066.25
2022-08-01,124840.0,9518.5,6489.0,118351.0,101479.0,11884.5,5101.5,0.0,0.0,134358.5,118465.0,252823.5
2022-08-02,117370.5,8970.0,6068.5,111302.0,106670.75,12031.75,5058.75,0.0,0.0,126340.5,123761.25,250101.75
2022-08-03,103724.0,8491.0,5351.5,98372.5,98287.0,10483.25,4161.0,0.0,0.0,112215.0,112931.25,225146.25
2022-08-04,115507.5,9218.5,6048.5,109459.0,106609.0,11685.0,4959.0,0.0,0.0,124726.0,123253.0,247979.0
2022-08-05,120017.5,9452.5,6397.5,113620.0,108062.5,11780.0,5215.5,0.0,0.0,129470.0,125058.0,254528.0
2022-08-06,117792.0,8665.0,6024.5,111767.5,90297.5,9362.25,3961.5,0.0,0.0,126457.0,103621.25,230078.25
2022-08-07,86586.5,6589.5,4516.0,82070.5,55556.0,6783.0,3063.75,0.0,0.0,93176.0,65402.75,158578.75
2022-08-08,126193.0,9688.5,6588.0,119605.0,101255.75,12635.0,5006.5,0.0,0.0,135881.5,118897.25,254778.75
2022-08-09,117046.0,8834.0,6105.0,110941.0,105735.0,12046.0,5035.0,0.0,0.0,125880.0,122816.0,248696.0
2022-08-10,110224.5,9322.0,5781.5,104443.0,107464.0,12388.0,4721.5,0.0,0.0,119546.5,124573.5,244120.0
2022-08-11,137333.5,10369.0,7278.5,130055.0,114266.0,15551.5,6046.75,0.0,0.0,147702.5,135864.25,283566.75
2022-08-12,138763.0,10529.5,7226.0,131537.0,114612.75,14777.25,5913.75,0.0,0.0,149292.5,135303.75,284596.25
2022-08-13,120770.0,8641.0,6475.5,114294.5,89699.0,10516.5,3980.5,0.0,0.0,129411.0,104196.0,233607.0
2022-08-14,93384.0,6925.0,4777.5,88606.5,58287.25,6949.25,3353.5,0.0,0.0,100309.0,68590.0,168899.0
2022-08-15,148362.0,9659.0,7800.0,140562.0,108471.0,15090.75,6113.25,0.0,0.0,158021.0,129675.0,287696.0
2022-08-16,135493.5,9887.5,6968.0,128525.5,113848.0,15779.5,6032.5,0.0,0.0,145381.0,135660.0,281041.0
2022-08-17,126941.0,9595.5,6576.0,120365.0,113772.0,15266.5,5994.5,0.0,0.0,136536.5,135033.0,271569.5
2022-08-18,134023.5,10020.5,7075.0,126948.5,116869.0,15570.5,6151.25,0.0,0.0,144044.0,138590.75,282634.75
2022-08-19,137512.0,10323.0,7295.5,130216.5,114508.25,14786.75,5885.25,0.0,0.0,147835.0,135180.25,283015.25
2022-08-20,116626.5,9052.5,6265.0,110361.5,93009.75,10521.25,3966.25,0.0,0.0,125679.0,107497.25,233176.25
2022-08-21,91098.5,6878.5,4962.0,86136.5,56306.5,6849.5,2869.0,0.0,0.0,97977.0,66025.0,164002.0
2022-08-22,142884.5,10975.5,7576.0,135308.5,111530.0,16012.25,6046.75,0.0,0.0,153860.0,133589.0,287449.0
2022-08-23,134116.5,10068.0,7196.5,126920.0,116987.75,15565.75,5714.25,0.0,0.0,144184.5,138267.75,282452.25
2022-08-24,130691.0,9894.5,6991.5,123699.5,116071.0,15071.75,5600.25,0.0,0.0,140585.5,136743.0,277328.5
2022-08-25,134509.0,10606.0,7019.0,127490.0,116527.0,15869.75,6179.75,0.0,0.0,145115.0,138576.5,283691.5
2022-08-26,139163.5,10966.0,7389.0,131774.5,116522.25,15138.25,5486.25,0.0,0.0,150129.5,137146.75,287276.25
2022-08-27,122659.0,10011.0,6474.0,116185.0,95669.75,10673.25,4037.5,0.0,0.0,132670.0,110380.5,243050.5
2022-08-28,98268.5,7900.0,5244.5,93024.0,62733.25,7091.75,3158.75,0.0,0.0,106168.5,72983.75,179152.25
2022-08-29,146849.0,11178.5,7759.5,139089.5,113563.0,16587.0,6179.75,0.0,0.0,158027.5,136329.75,294357.25
2022-08-30,137172.5,11013.5,7298.0,129874.5,117762.0,15817.5,5947.0,0.0,0.0,148186.0,139526.5,287712.5
2022-08-31,137858.0,11384.5,7404.0,130454.0,119847.25,16929.0,4379.5,0.0,0.0,149242.5,141155.75,290398.25
2022-09-01,137963.0,10932.0,7319.0,130644.0,117990.0,17195.0,4982.75,0.0,0.0,148895.0,140167.75,289062.75
2022-09-02,143854.0,10534.5,7643.0,136211.0,115681.5,16501.5,4992.25,0.0,0.0,154388.5,137175.25,291563.75
2022-09-03,123268.0,10379.0,6475.0,116793.0,97147.0,11091.25,3975.75,0.0,0.0,133647.0,112214.0,245861.0
2022-09-04,94592.0,7605.0,4969.0,89623.0,60196.75,7210.5,2831.0,0.0,0.0,102197.0,70238.25,172435.25
2022-09-05,151643.5,11218.5,8051.0,143592.5,118232.25,17385.0,5681.0,0.0,0.0,162862.0,141298.25,304160.25
2022-09-06,136490.0,11106.0,7413.5,129076.5,122298.25,17575.0,5429.25,0.0,0.0,147596.0,145302.5,292898.5
2022-09-07,137085.5,11107.5,7391.5,129694.0,121775.75,17494.25,5500.5,0.0,0.0,148193.0,144770.5,292963.5
2022-09-08,135179.0,11623.0,7432.5,127746.5,118360.5,16397.0,5196.5,0.0,0.0,146802.0,139954.0,286756.0
2022-09-09,136466.0,11240.5,7636.5,128829.5,117253.75,15627.5,5248.75,0.0,0.0,147706.5,138130.0,285836.5
2022-09-10,115313.0,9744.5,6205.5,109107.5,90715.5,10027.25,3695.5,0.0,0.0,125057.5,104438.25,229495.75
2022-09-11,89477.5,8257.0,4842.0,84635.5,60315.5,7239.0,3149.25,0.0,0.0,97734.5,70703.75,168438.25
2022-09-12,151235.5,11253.5,7890.0,143345.5,115999.75,16900.5,6113.25,0.0,0.0,162489.0,139013.5,301502.5
2022-09-13,141668.5,10849.5,7462.0,134206.5,121286.5,13965.0,6156.0,0.0,0.0,152518.0,141407.5,293925.5
2022-09-14,136013.5,10084.0,7260.0,128753.5,120816.25,14359.25,6213.0,0.0,0.0,146097.5,141388.5,287486.0
2022-09-15,143115.5,11306.5,7598.0,135517.5,120911.25,12544.75,6056.25,0.0,0.0,154422.0,139512.25,293934.25
2022-09-16,88136.0,7977.0,4640.5,83495.5,65778.0,5633.5,2911.75,0.0,0.0,96113.0,74323.25,170436.25
2022-09-17,109823.0,8899.5,5788.5,104034.5,80004.25,7229.5,3671.75,0.0,0.0,118722.5,90905.5,209628.0
2022-09-18,85228.0,6954.0,4535.0,80693.0,57384.75,5548.0,2997.25,0.0,0.0,92182.0,65930.0,158112.0
2022-09-19,137675.0,10203.5,7164.0,130511.0,111938.5,12758.5,6108.5,0.0,0.0,147878.5,130805.5,278684.0
2022-09-20,136509.5,10192.0,7328.5,129181.0,118797.5,12996.0,6032.5,0.0,0.0,146701.5,137826.0,284527.5
2022-09-21,134602.0,10749.0,7017.0,127585.0,118678.75,13366.5,6536.0,0.0,0.0,145351.0,138581.25,283932.25
2022-09-22,132965.0,10753.0,7232.5,125732.5,117101.75,13480.5,6293.75,0.0,0.0,143718.0,136876.0,280594.0
2022-09-23,138899.0,11224.5,7466.5,131432.5,117353.5,12749.0,6602.5,0.0,0.0,150123.5,136705.0,286828.5
2022-09-24,117879.0,9562.0,6434.5,111444.5,93313.75,8507.25,4203.75,0.0,0.0,127441.0,106024.75,233465.75
2022-09-25,88066.5,7210.5,4761.0,83305.5,58368.0,5899.5,2992.5,0.0,0.0,95277.0,67260.0,162537.0
2022-09-26,132960.5,10796.0,7133.0,125827.5,108005.5,13233.5,6284.25,0.0,0.0,143756.5,127523.25,271279.75
2022-09-27,134255.5,10177.5,7136.0,127119.5,118868.75,13428.25,6816.25,0.0,0.0,144433.0,139113.25,283546.25
2022-09-28,129965.0,10920.0,7073.0,122892.0,120260.5,13585.0,6925.5,0.0,0.0,140885.0,140771.0,281656.0
2022-09-29,133103.0,11131.0,7285.0,125818.0,118436.5,13532.75,6707.0,0.0,0.0,144234.0,138676.25,282910.25
2022-09-30,142928.0,11884.5,7771.5,135156.5,117990.0,13281.0,6422.0,0.0,0.0,154812.5,137693.0,292505.5
2022-10-01,124343.0,10687.0,6704.5,117638.5,94814.75,9272.0,4811.75,0.0,0.0,135030.0,108898.5,243928.5
2022-10-02,92333.0,7479.0,4809.5,87523.5,58919.0,5866.25,3405.75,0.0,0.0,99812.0,68191.0,168003.0
2022-10-03,138787.5,10110.5,7421.5,131366.0,112845.75,13798.75,7229.5,0.0,0.0,148898.0,133874.0,282772.0
2022-10-04,135571.5,11220.5,7397.5,128174.0,121015.75,13699.0,6830.5,0.0,0.0,146792.0,141545.25,288337.25
2022-10-05,128563.5,10048.0,6963.5,121600.0,120141.75,13575.5,6854.25,0.0,0.0,138611.5,140571.5,279183.0
2022-10-06,131901.0,10711.5,6938.0,124963.0,117933.0,13380.75,6939.75,0.0,0.0,142612.5,138253.5,280866.0
2022-10-07,139524.5,11245.0,7512.5,132012.0,117971.0,12620.75,6949.25,0.0,0.0,150769.5,137541.0,288310.5
2022-10-08,119341.5,10201.5,6510.0,112831.5,95456.0,8407.5,4574.25,0.0,0.0,129543.0,108437.75,237980.75
2022-10-09,91536.0,7935.5,4848.5,86687.5,62538.5,6331.75,3415.25,0.0,0.0,99471.5,72285.5,171757.0
2022-10-10,144064.5,11259.0,7891.5,136173.0,114579.5,14264.25,7115.5,0.0,0.0,155323.5,135959.25,291282.75
2022-10-11,139100.0,11104.5,7591.5,131508.5,120217.75,13447.25,6954.0,0.0,0.0,150204.5,140619.0,290823.5
2022-10-12,100261.5,9368.5,5347.0,94914.5,100177.5,7946.75,3747.75,0.0,0.0,109630.0,111872.0,221502.0
2022-10-13,133078.0,10525.5,7127.0,125951.0,117477.0,13442.5,6816.25,0.0,0.0,143603.5,137735.75,281339.25
2022-10-14,144479.0,11751.5,7793.0,136686.0,122716.25,12834.5,6911.25,0.0,0.0,156230.5,142462.0,298692.5
2022-10-15,119528.5,9550.0,6535.5,112993.0,95760.0,8830.25,4759.5,0.0,0.0,129078.5,109349.75,238428.25
2022-10-16,96037.0,7664.0,5169.5,90867.5,63925.5,5985.0,3429.5,0.0,0.0,103701.0,73340.0,177041.0
2022-10-17,142643.0,10249.0,7667.0,134976.0,116194.5,14102.75,7338.75,0.0,0.0,152892.0,137636.0,290528.0
2022-10-18,133252.0,10130.0,7158.5,126093.5,118854.5,13542.25,6949.25,0.0,0.0,143382.0,139346.0,282728.0
2022-10-19,123896.0,10301.5,6732.5,117163.5,117054.25,13152.75,6726.0,0.0,0.0,134197.5,136933.0,271130.5
2022-10-20,126909.5,10012.5,6772.5,120137.0,119177.5,13556.5,6745.0,0.0,0.0,136922.0,139479.0,276401.0
2022-10-21,134047.5,10377.0,7384.0,126663.5,116797.75,12782.25,6512.25,0.0,0.0,144424.5,136092.25,280516.75
2022-10-22,118397.0,9755.0,6477.5,111919.5,94529.75,8141.5,4522.0,0.0,0.0,128152.0,107193.25,235345.25
2022-10-23,92270.5,7672.5,4956.0,87314.5,61849.75,5885.25,3344.0,0.0,0.0,99943.0,71079.0,171022.0
2022-10-24,140612.5,10583.0,7508.0,133104.5,113059.5,14520.75,6987.25,0.0,0.0,151195.5,134567.5,285763.0
2022-10-25,126866.5,10444.0,6891.0,119975.5,118617.0,13637.25,6987.25,0.0,0.0,137310.5,139241.5,276552.0
2022-10-26,118503.0,9821.5,6374.5,112128.5,117158.75,13931.75,6930.25,0.0,0.0,128324.5,138020.75,266345.25
2022-10-27,124992.5,9607.0,6622.5,118370.0,113705.5,12701.5,6479.0,0.0,0.0,134599.5,132886.0,267485.5
2022-10-28,133817.5,10501.0,7163.5,126654.0,116009.25,12777.5,6450.5,0.0,0.0,144318.5,135237.25,279555.75
2022-10-29,118463.5,10278.5,6306.5,112157.0,95190.0,8440.75,4465.0,0.0,0.0,128742.0,108095.75,236837.75
2022-10-30,96928.0,8001.5,5262.5,91665.5,62809.25,6251.0,3301.25,0.0,0.0,104929.5,72361.5,177291.0
2022-10-31,137944.0,10194.5,7490.0,130454.0,107483.0,12791.75,6265.25,0.0,0.0,148138.5,126540.0,274678.5
2022-11-01,132368.5,10253.5,7187.0,125181.5,117724.0,13855.75,6973.0,0.0,0.0,142622.0,138552.75,281174.75
2022-11-02,104732.0,9484.0,5713.5,99018.5,104875.25,8901.5,4355.75,0.0,0.0,114216.0,118132.5,232348.5
2022-11-03,128727.5,9926.0,7061.0,121666.5,117396.25,13760.75,6821.0,0.0,0.0,138653.5,137978.0,276631.5
2022-11-04,136858.0,11203.5,7344.5,129513.5,119329.5,13993.5,6597.75,0.0,0.0,148061.5,139920.75,287982.25
2022-11-05,114953.5,9636.5,6226.0,108727.5,96216.0,8635.5,4469.75,0.0,0.0,124590.0,109321.25,233911.25
2022-11-06,96392.0,8164.5,5325.0,91067.0,65630.75,6664.25,3448.5,0.0,0.0,104556.5,75743.5,180300.0
2022-11-07,139939.5,10702.5,7671.0,132268.5,118099.25,14392.5,7082.25,0.0,0.0,150642.0,139574.0,290216.0
2022-11-08,135239.5,10815.5,7360.0,127879.5,125015.25,14197.75,6512.25,0.0,0.0,146055.0,145725.25,291780.25
2022-11-09,131185.0,10113.5,7153.0,124032.0,120802.0,14349.75,6559.75,0.0,0.0,141298.5,141711.5,283010.0
2022-11-10,126814.5,10632.5,6962.5,119852.0,118683.5,13870.0,6412.5,0.0,0.0,137447.0,138966.0,276413.0
2022-11-11,140406.5,12236.5,7492.0,132914.5,120730.75,13499.5,6293.75,0.0,0.0,152643.0,140524.0,293167.0
2022-11-12,120549.0,9902.0,6444.5,114104.5,99099.25,8374.25,3747.75,0.0,0.0,130451.0,111221.25,241672.25
2022-11-13,93047.0,7726.0,5067.5,87979.5,63559.75,6198.75,3139.75,0.0,0.0,100773.0,72898.25,173671.25
2022-11-14,140421.0,11593.5,7630.0,132791.0,118013.75,14245.25,6521.75,0.0,0.0,152014.5,138780.75,290795.25
2022-11-15,139047.5,11330.5,7596.0,131451.5,123718.5,14311.75,6422.0,0.0,0.0,150378.0,144452.25,294830.25
2022-11-16,137575.5,11502.0,7520.5,130055.0,125547.25,14535.0,6526.5,0.0,0.0,149077.5,146608.75,295686.25
2022-11-17,139320.0,11334.0,7631.0,131689.0,125252.75,14516.0,6217.75,0.0,0.0,150654.0,145986.5,296640.5
2022-11-18,140362.5,10942.5,7685.5,132677.0,122098.75,13974.5,6004.0,0.0,0.0,151305.0,142077.25,293382.25
2022-11-19,113922.0,8584.5,6154.0,107768.0,95432.25,8436.0,3747.75,0.0,0.0,122506.5,107616.0,230122.5
2022-11-20,93425.0,7232.5,4799.5,88625.5,64110.75,6293.75,2788.25,0.0,0.0,100657.5,73192.75,173850.25
2022-11-21,89242.5,7194.5,4816.0,84426.5,65991.75,6583.5,2973.5,0.0,0.0,96437.0,75548.75,171985.75
2022-11-22,134665.0,10436.0,7308.0,127357.0,114646.0,14231.0,5714.25,0.0,0.0,145101.0,134591.25,279692.25
2022-11-23,123697.5,10345.0,6819.0,116878.5,116142.25,12829.75,5158.5,0.0,0.0,134042.5,134130.5,268173.0
2022-11-24,129742.0,10392.0,7087.5,122654.5,118403.25,14245.25,5733.25,0.0,0.0,140134.0,138381.75,278515.75
2022-11-25,135667.5,10736.0,7417.5,128250.0,121671.25,13855.75,5557.5,0.0,0.0,146403.5,141084.5,287488.0
2022-11-26,123357.5,10030.5,6783.0,116574.5,98244.25,8849.25,3743.0,0.0,0.0,133388.0,110836.5,244224.5
2022-11-27,93556.0,7906.5,5206.0,88350.0,64856.5,6488.5,2888.0,0.0,0.0,101462.5,74233.0,175695.5
2022-11-28,142873.0,11455.0,7707.0,135166.0,118693.0,15048.0,6023.0,0.0,0.0,154328.0,139764.0,294092.0
2022-11-29,134289.0,10815.0,7340.5,126948.5,122312.5,14772.5,5852.0,0.0,0.0,145104.0,142937.0,288041.0
2022-11-30,132235.5,11285.5,7329.5,124906.0,123139.0,15185.75,5733.25,0.0,0.0,143521.0,144058.0,287579.0
2022-12-01,136662.0,11386.5,7414.5,129247.5,123352.75,14919.75,6094.25,0.0,0.0,148048.5,144366.75,292415.25
2022-12-02,141793.0,11776.5,7738.5,134054.5,123856.25,13760.75,5343.75,0.0,0.0,153569.5,142960.75,296530.25
2022-12-03,124815.5,10671.0,6806.5,118009.0,103331.5,9694.75,3624.25,0.0,0.0,135486.5,116650.5,252137.0
2022-12-04,103761.5,8703.0,5788.0,97973.5,72855.5,7001.5,2774.0,0.0,0.0,112464.5,82631.0,195095.5
2022-12-05,142666.0,11598.0,7832.5,134833.5,115154.25,13466.25,5567.0,0.0,0.0,154264.0,134187.5,288451.5
2022-12-06,125779.0,10376.0,6915.0,118864.0,117885.5,13062.5,4840.25,0.0,0.0,136155.0,135788.25,271943.25
2022-12-07,126346.0,10634.0,6902.5,119443.5,117439.0,12658.75,4560.0,0.0,0.0,136980.0,134657.75,271637.75
2022-12-08,119293.0,10228.5,6385.5,112907.5,115064.0,11784.75,4265.5,0.0,0.0,129521.5,131114.25,260635.75
2022-12-09,128068.0,11209.5,7038.0,121030.0,114142.5,11352.5,4441.25,0.0,0.0,139277.5,129936.25,269213.75
2022-12-10,126375.5,10352.0,6675.5,119700.0,103303.0,8968.0,3429.5,0.0,0.0,136727.5,115700.5,252428.0
2022-12-11,101471.0,8069.0,5644.5,95826.5,72418.5,7011.0,2717.0,0.0,0.0,109540.0,82146.5,191686.5
2022-12-12,132175.5,11458.0,7165.0,125010.5,113244.75,11637.5,4507.75,0.0,0.0,143633.5,129390.0,273023.5
2022-12-13,120724.5,11418.0,6753.0,113971.5,115182.75,11518.75,4379.5,0.0,0.0,132142.5,131081.0,263223.5
2022-12-14,115666.5,11235.0,6378.5,109288.0,115206.5,10868.0,4360.5,0.0,0.0,126901.5,130435.0,257336.5
2022-12-15,117008.0,10833.0,6285.5,110722.5,113050.0,11195.75,3833.25,0.0,0.0,127841.0,128079.0,255920.0
2022-12-16,126589.5,10596.5,7041.5,119548.0,114812.25,10996.25,3961.5,0.0,0.0,137186.0,129770.0,266956.0
2022-12-17,123350.5,10327.0,6681.0,116669.5,99859.25,8483.5,2769.25,0.0,0.0,133677.5,111112.0,244789.5
2022-12-18,105559.0,8462.0,5847.0,99712.0,72385.25,6678.5,2598.25,0.0,0.0,114021.0,81662.0,195683.0
2022-12-19,127564.0,10595.5,6971.0,120593.0,111439.75,10131.75,4284.5,0.0,0.0,138159.5,125856.0,264015.5
2022-12-20,116554.0,10168.5,6344.5,110209.5,112617.75,9709.0,3591.0,0.0,0.0,126722.5,125917.75,252640.25
2022-12-21,114992.5,9551.0,6350.5,108642.0,112375.5,9614.0,3624.25,0.0,0.0,124543.5,125613.75,250157.25
2022-12-22,116534.5,10316.0,6410.5,110124.0,109872.25,9718.5,3809.5,0.0,0.0,126850.5,123400.25,250250.75
2022-12-23,130010.0,10715.5,6975.5,123034.5,104433.5,9295.75,3500.75,0.0,0.0,140725.5,117230.0,257955.5
2022-12-24,123544.0,9305.5,6741.5,116802.5,76726.75,6208.25,2550.75,0.0,0.0,132849.5,85485.75,218335.25
2022-12-25,70721.5,6200.5,3860.5,66861.0,44678.5,4374.75,1486.75,0.0,0.0,76922.0,50540.0,127462.0
2022-12-26,108583.0,9256.0,5859.5,102723.5,84388.5,7970.5,3035.25,0.0,0.0,117839.0,95394.25,213233.25
2022-12-27,102447.5,8804.5,5576.0,96871.5,91371.0,8037.0,2983.0,0.0,0.0,111252.0,102391.0,213643.0
2022-12-28,98943.5,8451.5,5330.5,93613.0,90582.5,7984.75,2935.5,0.0,0.0,107395.0,101502.75,208897.75
2022-12-29,98334.5,8858.0,5339.0,92995.5,90744.0,8065.5,2835.75,0.0,0.0,107192.5,101645.25,208837.75
2022-12-30,107773.5,9435.0,5895.5,101878.0,92705.75,8326.75,2959.25,0.0,0.0,117208.5,103991.75,221200.25
2022-12-31,103487.5,8926.0,5685.0,97802.5,69217.0,6977.75,166.25,0.0,0.0,112413.5,76361.0,188774.5
2023-01-02,113048.5,9435.0,6221.0,106827.5,90910.25,11100.75,0.0,0.0,0.0,122483.5,102011.0,224494.5
2023-01-03,110815.5,8919.0,5992.5,104823.0,102110.75,10796.75,0.0,0.0,0.0,119734.5,112907.5,232642.0
2023-01-04,111356.0,9315.5,5991.5,105364.5,106010.5,12340.5,0.0,0.0,0.0,120671.5,118351.0,239022.5
2023-01-05,113033.0,9378.0,6253.0,106780.0,107597.0,11799.0,0.0,0.0,0.0,122411.0,119396.0,241807.0
2023-01-06,119073.5,10630.0,6641.0,112432.5,108912.75,12910.5,0.0,0.0,0.0,129703.5,121823.25,251526.75
2023-01-07,107504.5,9108.0,5778.5,101726.0,90430.5,9286.25,0.0,0.0,0.0,116612.5,99716.75,216329.25
2023-01-08,91670.5,7596.0,5030.5,86640.0,61541.0,8113.0,0.0,0.0,0.0,99266.5,69654.0,168920.5
2023-01-09,123944.5,10707.5,6743.0,117201.5,107193.25,13371.25,0.0,0.0,0.0,134652.0,120564.5,255216.5
2023-01-10,122523.0,9657.0,6651.5,115871.5,112712.75,13414.0,0.0,0.0,0.0,132180.0,126126.75,258306.75
2023-01-11,117852.0,9333.5,6445.5,111406.5,112351.75,13409.25,42.75,0.0,0.0,127185.5,125803.75,252989.25
2023-01-12,112390.5,8967.5,6152.0,106238.5,109877.0,13029.25,199.5,0.0,0.0,121358.0,123105.75,244463.75
2023-01-13,123281.0,10481.5,6725.5,116555.5,110295.0,13366.5,285.0,0.0,0.0,133762.5,123946.5,257709.0
2023-01-14,114517.5,9278.0,6217.5,108300.0,95522.5,9737.5,280.25,0.0,0.0,123795.5,105540.25,229335.75
2023-01-15,95359.0,7410.0,4995.0,90364.0,61764.25,8065.5,185.25,0.0,0.0,102769.0,70015.0,172784.0
2023-01-16,144744.0,11101.5,7906.0,136838.0,115463.0,19774.25,508.25,0.0,0.0,155845.5,135745.5,291591.0
2023-01-17,123371.0,10173.5,6948.5,116422.5,119590.75,19722.0,551.0,0.0,0.0,133544.5,139863.75,273408.25
2023-01-18,120724.5,10394.5,6591.5,114133.0,122179.5,19517.75,826.5,0.0,0.0,131119.0,142523.75,273642.75
2023-01-19,124505.5,10278.5,6686.5,117819.0,115681.5,19527.25,992.75,0.0,0.0,134784.0,136201.5,270985.5
2023-01-20,135673.5,11085.5,7395.0,128278.5,118146.75,18938.25,1087.75,0.0,0.0,146759.0,138172.75,284931.75
2023-01-21,106075.0,9353.0,5812.0,100263.0,89485.25,11680.25,769.5,0.0,0.0,115428.0,101935.0,217363.0
2023-01-22,84720.5,6820.0,4597.5,80123.0,57004.75,8331.5,598.5,0.0,0.0,91540.5,65934.75,157475.25
2023-01-23,138939.0,10643.0,7525.5,131413.5,114978.5,19688.75,1344.25,0.0,0.0,149582.0,136011.5,285593.5
2023-01-24,128916.5,10040.0,7022.0,121894.5,118678.75,19850.25,1425.0,0.0,0.0,138956.5,139954.0,278910.5
2023-01-25,124439.5,10304.5,6801.0,117638.5,118203.75,19413.25,1729.0,0.0,0.0,134744.0,139346.0,274090.0
2023-01-26,123627.5,9989.0,6682.5,116945.0,113539.25,19451.25,1491.5,0.0,0.0,133616.5,134482.0,268098.5
2023-01-27,125587.0,9796.0,6856.0,118731.0,113586.75,18021.5,1814.5,0.0,0.0,135383.0,133422.75,268805.75
2023-01-28,109265.0,9272.5,5876.5,103388.5,88511.5,11751.5,1410.75,0.0,0.0,118537.5,101673.75,220211.25
2023-01-29,88802.5,7335.0,4851.0,83951.5,56924.0,8331.5,902.5,0.0,0.0,96137.5,66158.0,162295.5
2023-01-30,140976.0,10834.5,7881.0,133095.0,113520.25,19798.0,2142.25,0.0,0.0,151810.5,135460.5,287271.0
2023-01-31,127057.0,10115.5,6920.0,120137.0,120412.5,19180.5,2033.0,0.0,0.0,137172.5,141626.0,278798.5
2023-02-01,131813.5,10492.0,7268.5,124545.0,120137.0,19513.0,2413.0,0.0,0.0,142305.5,142063.0,284368.5
2023-02-02,120439.0,10654.5,6591.0,113848.0,116436.75,19251.75,2156.5,0.0,0.0,131093.5,137845.0,268938.5
2023-02-03,124314.0,9982.5,6808.5,117505.5,115904.75,18548.75,2427.25,0.0,0.0,134296.5,136880.75,271177.25
